Date;Close
11.10.2018;6256,2
12.10.2018;6274,6
13.10.2018;6286
14.10.2018;6290,9
15.10.2018;6596,5
16.10.2018;6596,1
17.10.2018;6544,4
18.10.2018;6476,7
19.10.2018;6465,4
20.10.2018;6489,2
21.10.2018;6482,4
22.10.2018;6487,2
23.10.2018;6475,7
24.10.2018;6495,8
25.10.2018;6476,3
26.10.2018;6474,8
27.10.2018;6480,4
28.10.2018;6486,4
29.10.2018;6332,6
30.10.2018;6334,3
31.10.2018;6317,6
1.11.2018;6377,8
2.11.2018;6388,4
3.11.2018;6361,3
4.11.2018;6376,1
5.11.2018;6419,7
6.11.2018;6461
7.11.2018;6530,1
8.11.2018;6453,7
9.11.2018;6385,6
10.11.2018;6409,2
11.11.2018;6411,3
12.11.2018;6371,3
13.11.2018;6359,5
14.11.2018;5738,4
15.11.2018;5648
16.11.2018;5575,6
17.11.2018;5554,3
18.11.2018;5623,5
19.11.2018;4871,5
20.11.2018;4451,9
21.11.2018;4602,2
22.11.2018;4365,9
23.11.2018;4347,1
24.11.2018;3880,8
25.11.2018;4010
26.11.2018;3779,1
27.11.2018;3820,7
28.11.2018;4257,4
29.11.2018;4278,9
30.11.2018;4017,3
1.12.2018;4214,7
2.12.2018;4139,9
3.12.2018;3894,1
4.12.2018;3956,9
5.12.2018;3754
6.12.2018;3521,1
7.12.2018;3419,9
8.12.2018;3476,1
9.12.2018;3614,2
10.12.2018;3502,7
11.12.2018;3424,6
12.12.2018;3487
13.12.2018;3313,7
14.12.2018;3242,5
15.12.2018;3236,8
16.12.2018;3252,8
17.12.2018;3545,9
18.12.2018;3696,1
19.12.2018;3746
20.12.2018;4134,4
21.12.2018;3896,5
22.12.2018;4014,2
23.12.2018;3999
24.12.2018;4078,6
25.12.2018;3815,5
26.12.2018;3857,3
27.12.2018;3654,8
28.12.2018;3923,9
29.12.2018;3820,4
30.12.2018;3866
31.12.2018;3742,7
1.01.2019;3843,5
2.01.2019;3943,4
3.01.2019;3836,7
4.01.2019;3857,7
5.01.2019;3845,2
6.01.2019;4076,6
7.01.2019;4025,3
8.01.2019;4030,9
9.01.2019;4035,3
10.01.2019;3678,9
11.01.2019;3687,4
12.01.2019;3661,3
13.01.2019;3553
14.01.2019;3706,1
15.01.2019;3630,7
16.01.2019;3655
17.01.2019;3678,6
18.01.2019;3657,8
19.01.2019;3728,6
20.01.2019;3601
21.01.2019;3576
22.01.2019;3604,6
23.01.2019;3585,1
24.01.2019;3600,9
25.01.2019;3599,8
26.01.2019;3602,5
27.01.2019;3584
28.01.2019;3470,5
29.01.2019;3448,1
30.01.2019;3486,2
31.01.2019;3457,8
1.02.2019;3488
2.02.2019;3521,1
3.02.2019;3464
4.02.2019;3459,2
5.02.2019;3466,4
6.02.2019;3413,8
7.02.2019;3399,5
8.02.2019;3666,8
9.02.2019;3671,2
10.02.2019;3690,2
11.02.2019;3648,4
12.02.2019;3653,5
13.02.2019;3632,1
14.02.2019;3616,9
15.02.2019;3620,8
16.02.2019;3629,8
17.02.2019;3673,8
18.02.2019;3915,7
19.02.2019;3947,1
20.02.2019;3999,8
21.02.2019;3954,1
22.02.2019;4005,5
23.02.2019;4142,5
24.02.2019;3810,4
25.02.2019;3882,7
26.02.2019;3854,4
27.02.2019;3851,1
28.02.2019;3854,8
1.03.2019;3859,6
2.03.2019;3864,4
3.03.2019;3847,2
4.03.2019;3761,6
5.03.2019;3896,4
6.03.2019;3903,9
7.03.2019;3911,5
8.03.2019;3901,1
9.03.2019;3963,3
10.03.2019;3951,6
11.03.2019;3905,2
12.03.2019;3909,2
13.03.2019;3906,7
14.03.2019;3924,4
15.03.2019;3960,9
16.03.2019;4048,7
17.03.2019;4025,2
18.03.2019;4032,5
19.03.2019;4071,2
20.03.2019;4087,5
21.03.2019;4029,3
22.03.2019;4024
23.03.2019;4035,8
24.03.2019;4022,2
25.03.2019;3963,1
26.03.2019;3985,1
27.03.2019;4087,1
28.03.2019;4069,1
29.03.2019;4098,4
30.03.2019;4106,7
31.03.2019;4105,4
1.04.2019;4158,2
2.04.2019;4879,9
3.04.2019;4973
4.04.2019;4922,8
5.04.2019;5036,7
6.04.2019;5059,8
7.04.2019;5198,9
8.04.2019;5289,8
9.04.2019;5205
10.04.2019;5324,6
11.04.2019;5064,5
12.04.2019;5089,5
13.04.2019;5096,6
14.04.2019;5167,7
15.04.2019;5067,1
16.04.2019;5235,6
17.04.2019;5251,9
18.04.2019;5298,4
19.04.2019;5303,8
20.04.2019;5337,9
21.04.2019;5314,5
22.04.2019;5399,4
23.04.2019;5572,4
24.04.2019;5464,9
25.04.2019;5210,5
26.04.2019;5279,4
27.04.2019;5268,3
28.04.2019;5285,1
29.04.2019;5247,4
30.04.2019;5350,7
1.05.2019;5402,7
2.05.2019;5505,3
3.05.2019;5768,3
4.05.2019;5831,2
5.05.2019;5795,7
6.05.2019;5746,8
7.05.2019;5829,5
8.05.2019;5982,5
9.05.2019;6174,5
10.05.2019;6378,9
11.05.2019;7204,8
12.05.2019;6972,4
13.05.2019;7814,9
14.05.2019;7994,4
15.05.2019;8205,2
16.05.2019;7884,9
17.05.2019;7343,9
18.05.2019;7271,2
19.05.2019;8197,7
20.05.2019;7978,3
21.05.2019;7963,3
22.05.2019;7680,1
23.05.2019;7881,9
24.05.2019;7987,4
25.05.2019;8052,5
26.05.2019;8673,2
27.05.2019;8805,8
28.05.2019;8720
29.05.2019;8659,5
30.05.2019;8319,5
31.05.2019;8574,5
1.06.2019;8564
2.06.2019;8743
3.06.2019;8209
4.06.2019;7707,8
5.06.2019;7824,2
6.06.2019;7822
7.06.2019;8044
8.06.2019;7954,1
9.06.2019;7688,1
10.06.2019;8000,3
11.06.2019;7927,7
12.06.2019;8145,9
13.06.2019;8230,9
14.06.2019;8693,8
15.06.2019;8838,4
16.06.2019;8994,5
17.06.2019;9320,4
18.06.2019;9081,8
19.06.2019;9273,5
20.06.2019;9527,2
21.06.2019;10144,6
22.06.2019;10701,7
23.06.2019;10855,4
24.06.2019;11011,1
25.06.2019;11790,9
26.06.2019;13016,2
27.06.2019;11182,8
28.06.2019;12407,3
29.06.2019;11959,4
30.06.2019;10817,2
1.07.2019;10583,1
2.07.2019;10801,7
3.07.2019;11961,3
4.07.2019;11215,4
5.07.2019;10978,5
6.07.2019;11208,6
7.07.2019;11450,9
8.07.2019;12286
9.07.2019;12573,8
10.07.2019;12156,5
11.07.2019;11358,7
12.07.2019;11816
13.07.2019;11392,4
14.07.2019;10256,1
15.07.2019;10895,1
16.07.2019;9477,6
17.07.2019;9693,8
18.07.2019;10666,5
19.07.2019;10530,7
20.07.2019;10767,1
21.07.2019;10599,1
22.07.2019;10343,1
23.07.2019;9900,8
24.07.2019;9811,9
25.07.2019;9911,8
26.07.2019;9870,3
27.07.2019;9477,7
28.07.2019;9552,9
29.07.2019;9519,2
30.07.2019;9607,4
31.07.2019;10085,6
1.08.2019;10399,7
2.08.2019;10518,2
3.08.2019;10821,7
4.08.2019;10970,2
5.08.2019;11805,7
6.08.2019;11478,2
7.08.2019;11942
